date_mutation,valeur_fonciere,code_postal,section,type_local,surface_relle_bati,nombre_pieces_principales,surface_terrain
2016/11/10,137000,33600,DI,Appartement,78,4,
2016/12/6,110000,33600,DI,Appartement,45,2,
2016/12/1,91000,33600,DI,Appartement,45,2,
2016/12/30,100000,33600,DI,Appartement,57,3,
2017/1/13,53000,33600,DI,Appartement,57,3,
2017/1/31,146000,33600,DI,Appartement,74,4,
2017/1/19,324000,33600,IL,Maison,112,5,650
2017/1/20,123000,33600,DI,Appartement,49,2,
2017/2/2,63650,33600,DI,Appartement,27,1,
2017/3/17,150000,33600,DI,Appartement,77,4,
2017/4/3,156000,33600,DI,Appartement,81,4,
2017/4/5,154000,33600,DI,Appartement,67,4,
2017/5/24,135000,33600,DI,Appartement,57,3,
2017/5/23,119100,33600,CV,Appartement,40,2,
2017/7/7,174900,33600,DI,Appartement,98,5,
2017/7/17,145000,33600,DI,Appartement,77,4,
2017/7/12,170000,33600,DI,Appartement,82,5,
2017/7/24,90000,33600,DI,Appartement,85,3,
2017/8/24,152000,33600,DI,Appartement,80,4,
2017/8/16,156200,33600,BR,Appartement,69,3,
2017/9/11,128000,33600,DI,Appartement,57,3,
2017/10/10,80000,33600,DI,Appartement,27,1,
2017/9/28,133000,33600,DI,Appartement,58,3,
2017/10/24,88098,33600,DI,Appartement,33,1,
2017/11/2,88098,33600,DI,Appartement,27,1,
2017/10/30,37500,33600,DI,Appartement,45,2,
2017/10/27,77226,33600,DI,Appartement,18,1,
2017/11/30,154000,33600,DI,Appartement,80,4,
2017/12/15,180000,33600,DI,Appartement,79,4,
2017/12/15,143150,33600,DI,Appartement,45,2,
2017/12/22,161200,33600,DI,Appartement,80,4,
2017/12/21,85000,33600,DI,Appartement,46,2,
2018/1/5,110000,33600,DI,Appartement,58,3,
2018/3/13,110000,33600,DI,Appartement,45,2,
2018/3/29,71500,33600,DI,Appartement,19,1,
2018/4/27,168000,33600,DI,Appartement,74,3,
2018/5/4,145000,33600,DI,Appartement,45,2,
2018/5/23,262510,33600,BY,Maison,93,5,229
2018/5/29,168000,33600,DI,Appartement,45,2,
2018/6/20,165000,33600,DI,Appartement,98,6,
2018/6/22,149000,33600,DI,Appartement,45,2,
2018/6/26,160050,33600,DI,Appartement,58,3,
2018/7/13,156500,33600,DI,Appartement,58,3,
2018/8/9,145000,33600,DI,Appartement,57,3,
2018/8/10,111350,33600,CV,Appartement,24,1,
2018/8/31,144000,33600,DI,Appartement,58,3,
2018/8/29,155000,33600,DI,Appartement,58,3,
2018/9/14,155000,33600,DI,Appartement,52,3,
2018/9/21,144000,33600,DI,Appartement,55,3,
2018/10/15,140000,33600,DI,Appartement,45,2,
2018/10/31,128500,33600,DI,Appartement,45,2,
2018/11/6,55000,33600,DI,Appartement,18,1,
2018/11/8,187000,33600,DI,Appartement,75,4,
2018/11/6,155000,33600,DI,Appartement,77,4,
2018/11/26,167000,33600,DI,Appartement,58,3,
2018/12/28,92500,33600,DI,Appartement,26,1,
2019/1/17,135000,33600,DI,Appartement,45,2,
2019/1/24,176000,33600,DI,Appartement,75,4,
2019/1/31,175000,33600,DI,Appartement,88,5,
2019/2/12,85000,33600,DI,Appartement,19,1,
2019/2/18,73000,33600,DI,Appartement,19,1,
2019/2/12,185500,33600,DI,Appartement,80,4,
2019/3/5,213000,33600,BR,Appartement,50,2,
2019/3/8,145000,33600,DI,Appartement,45,2,
2019/3/28,205000,33600,DI,Appartement,98,6,
2019/4/15,173500,33600,DI,Appartement,77,4,
2019/5/28,100000,33600,DI,Appartement,75,4,
2019/5/17,420000,33600,KC,Maison,113,2,200
2019/5/23,149800,33600,DI,Appartement,57,3,
2015/6/18,251700,33600,HZ,Maison,79,4,200
2015/10/13,265000,33600,CL,Maison,106,5,391
2015/11/17,305000,33600,KI,Maison,91,4,308
2016/3/11,280000,33600,DX,Maison,90,5,532
2016/6/24,208300,33600,CW,Maison,59,2,227
2016/10/21,347000,33600,KS,Maison,120,4,663
2018/1/19,265650,33600,CW,Maison,59,2,227
2018/2/1,283000,33600,HY,Maison,74,4,577
2019/5/15,295000,33600,KD,Maison,48,4,463
2014/9/22,201000,33600,CS,Maison,77,4,
2014/12/11,355000,33600,IL,Maison,123,5,746
2015/1/7,285000,33600,IM,Maison,99,5,833
2015/4/21,315000,33600,CY,Maison,80,3,212
2015/4/21,315000,33600,CY,Maison,80,3,466
2015/8/7,660000,33600,BS,Maison,190,7,941
2017/5/30,204000,33600,EV,Maison,63,4,174
2017/10/26,865000,33600,BS,Maison,196,6,798
2017/10/26,865000,33600,BS,Maison,196,6,500
2017/7/13,240000,33600,BX,Maison,71,3,
2018/6/8,580000,33600,AH,Maison,171,6,1500
2018/6/8,580000,33600,AH,Maison,171,6,605
2019/4/30,200000,33600,BI,Maison,52,2,308
2014/7/18,266200,33600,DY,Maison,103,5,531
2014/11/12,599550,33600,DR,Appartement,28,1,870
2014/11/12,599550,33600,DR,Appartement,170,6,3230
2014/11/12,599550,33600,DR,Appartement,170,6,870
2014/11/12,599550,33600,DR,Appartement,28,1,3230
2015/1/20,200000,33600,DW,Maison,63,4,530
2015/3/13,913025,33600,KE,Maison,247,6,550
2015/6/4,142500,33600,AV,Maison,108,5,
2015/10/22,190000,33600,AV,Maison,86,4,
2015/10/29,291000,33600,KH,Maison,83,3,490
2016/11/8,101840,33600,AV,Maison,103,5,
2016/6/30,226000,33600,EM,Maison,114,5,1108
2017/12/12,359100,33600,DY,Maison,103,5,531
2018/1/30,276000,33600,AV,Maison,80,3,
2018/5/4,308820,33600,CL,Maison,87,4,420
2018/12/14,425000,33600,KL,Maison,133,5,800
2018/12/14,425000,33600,KL,Maison,133,5,1147
2018/12/17,390000,33600,AV,Maison,101,4,
2019/5/2,350000,33600,AV,Maison,103,5,
2014/1/13,288000,33600,BR,Maison,115,5,595
2014/8/21,270000,33600,IL,Maison,106,4,649
2016/10/13,375900,33600,BZ,Maison,114,4,458
2016/10/18,291000,33600,CW,Maison,40,1,789
2016/10/18,291000,33600,CW,Maison,125,6,789
2016/11/23,308500,33600,EW,Maison,103,5,720
2017/2/16,367000,33600,BO,Maison,64,3,503
2017/10/23,380000,33600,DW,Maison,82,5,1098
2017/10/4,450000,33600,DW,Maison,140,4,609
2017/10/26,378310,33600,CN,Maison,110,6,200
2018/7/16,342500,33600,BO,Maison,64,3,503
2018/8/20,407000,33600,BZ,Maison,114,4,458
2018/10/24,343130,33600,HY,Maison,99,5,600
2014/5/14,173000,33600,BI,Maison,56,3,147
2014/8/14,315000,33600,CP,Maison,140,3,650
2015/3/5,150000,33600,DW,Maison,75,3,315
2015/3/5,150000,33600,DW,Maison,75,3,161
2017/5/11,307900,33600,KB,Maison,88,4,489
2018/7/2,360800,33600,KL,Maison,111,5,1060
2018/10/1,900000,33600,DN,Appartement,24,2,440
2018/10/1,900000,33600,DN,Appartement,24,2,440
2018/10/1,900000,33600,DN,Appartement,23,1,440
2018/10/1,900000,33600,DN,Appartement,24,2,440
2018/10/1,900000,33600,DN,Appartement,19,1,440
2018/10/1,900000,33600,DN,Appartement,24,2,440
2018/10/1,900000,33600,DN,Appartement,29,2,440
2018/10/1,900000,33600,DN,Appartement,29,2,440
2018/10/1,900000,33600,DN,Appartement,25,2,440
2018/10/1,900000,33600,DN,Appartement,23,2,440
2018/10/1,900000,33600,DN,Appartement,18,1,440
2014/1/14,207222.74,33600,CP,Appartement,51,2,
2014/1/16,230000,33600,CP,Appartement,86,4,
2014/1/16,230000,33600,CP,Appartement,85,4,
2014/2/18,307290,33600,CP,Appartement,76,3,
2014/2/10,275898,33600,CP,Appartement,63,3,
2014/3/3,287791,33600,CP,Appartement,69,3,
2014/9/15,238080,33600,CP,Appartement,51,2,
2014/12/26,258635,33600,CP,Appartement,79,4,
2015/4/27,398000,33600,BI,Maison,115,5,359
2015/11/10,250000,33600,CP,Appartement,86,4,
2017/9/1,683150,33600,KK,Maison,318,11,900
2017/9/1,683150,33600,KK,Maison,318,11,1562
2017/9/1,339600,33600,CY,Maison,65,4,461
2018/2/22,320000,33600,BI,Maison,96,4,
2018/8/28,420000,33600,CY,Maison,100,4,615
2018/11/21,464000,33600,BM,Maison,106,4,541
2019/5/6,287000,33600,CW,Maison,69,4,348
2019/4/30,700000,33600,DP,Maison,150,4,439
2019/4/30,700000,33600,DP,Maison,150,4,583
2014/12/5,178000,33600,BI,Maison,72,4,362
2015/2/11,110000,33600,KD,Maison,47,3,238
2015/9/16,470000,33600,IN,Maison,197,6,1707
2015/9/16,470000,33600,IN,Maison,197,6,1000
2016/8/26,320000,33600,BI,Maison,79,4,690
2016/11/25,115300,33600,BW,Maison,80,4,497
2016/12/14,289000,33600,BX,Maison,104,5,292
2017/7/24,362000,33600,DX,Maison,80,4,556
2018/5/3,773500,33600,BS,Maison,132,4,1101
2018/6/7,360000,33600,BM,Appartement,33,2,194
2018/6/7,360000,33600,BM,Appartement,30,1,194
2018/6/7,360000,33600,BM,Appartement,30,1,194
2018/6/7,360000,33600,BM,Appartement,33,2,194
2018/7/27,1766185,33600,CZ,Maison,211,6,2609
2018/7/27,1766185,33600,CZ,Maison,211,6,788
2018/10/26,427400,33600,CL,Maison,111,5,561
2014/9/3,260000,33600,BI,Maison,72,4,807
2014/9/3,260000,33600,BI,Maison,48,2,807
2014/9/3,260000,33600,BI,Maison,36,2,807
2015/3/24,90000,33600,DX,Maison,64,0,
2016/9/19,337500,33600,KN,Maison,154,6,1073
2018/3/14,200000,33600,AY,Maison,74,6,362
2019/2/6,351510,33600,CM,Maison,97,4,445
2014/2/7,215000,33600,BH,Maison,93,4,271
2014/6/10,250000,33600,BY,Maison,91,4,587
2014/9/5,368000,33600,DZ,Maison,115,6,630
2015/4/23,380000,33600,KN,Maison,100,4,879
2015/4/23,380000,33600,KN,Maison,100,4,879
2016/1/29,215000,33600,BI,Maison,79,4,164
2016/10/12,579050,33600,KC,Maison,132,6,799
2017/12/14,398000,33600,CN,Maison,91,5,605
2018/1/4,205000,33600,BX,Maison,74,5,410
2015/4/9,220000,33600,BN,Maison,87,5,284
2015/5/13,274000,33600,BN,Maison,94,3,231
2015/5/29,150000,33600,DP,Maison,148,7,447
2016/2/16,335000,33600,HY,Maison,110,4,400
2016/2/16,335000,33600,HY,Maison,110,4,1007
2016/3/31,4500000,33600,KK,Maison,225,4,1120
2016/3/31,4500000,33600,KK,Maison,225,4,7265
2016/3/31,4500000,33600,KK,Maison,225,4,1000
2016/7/18,248000,33600,BX,Maison,96,4,292
2016/8/22,51392.07,33600,BX,Maison,82,4,232
2018/3/23,268400,33600,HZ,Maison,79,4,198
2018/6/26,295000,33600,AY,Maison,76,4,470
2019/1/18,330090,33600,HZ,Maison,79,4,198
2019/2/11,215000,33600,BZ,Maison,118,5,247
2014/1/24,243000,33600,DX,Maison,116,4,350
2014/2/27,171000,33600,BX,Maison,82,4,319
2014/9/4,200000,33600,BX,Maison,82,4,221
2014/9/8,575450,33600,KE,Maison,170,6,520
2014/10/30,211000,33600,CM,Maison,77,4,133
2015/11/16,236000,33600,BR,Maison,73,3,254
2016/9/8,480500,33600,IL,Maison,130,5,735
2016/9/20,139500,33600,KB,Appartement,42,2,
2016/11/7,218000,33600,KB,Appartement,65,3,
2017/9/15,365000,33600,DI,Maison,119,4,607
2017/12/20,225600,33600,KB,Appartement,69,3,
2018/8/14,330000,33600,KH,Maison,88,4,552
2018/8/27,604600,33600,KE,Maison,170,6,520
2018/10/19,477100,33600,EM,Maison,100,6,575
2018/11/7,559100,33600,KN,Maison,137,6,1237
2014/1/23,213500,33600,CN,Maison,80,4,200
2014/9/22,170000,33600,DW,Appartement,70,3,
2015/9/10,220000,33600,DX,Maison,76,4,616
2015/10/9,250000,33600,BS,Maison,142,5,557
2015/10/12,205000,33600,CZ,Maison,84,4,517
2016/7/22,434000,33600,CY,Maison,123,5,511
2017/2/20,225000,33600,BZ,Maison,73,5,350
2017/4/7,367000,33600,DS,Maison,145,5,452
2017/4/7,367000,33600,DS,Maison,145,5,452
2017/7/24,519000,33600,CY,Maison,123,5,511
2017/9/13,310000,33600,HZ,Maison,79,4,207
2018/10/1,388850,33600,DO,Maison,117,5,212
2014/8/12,140000,33600,BE,Appartement,59,3,
2014/10/1,75535,33600,BE,Appartement,19,1,
2014/10/12,71000,33600,BE,Appartement,19,1,
2015/2/25,272000,33600,KB,Maison,67,4,565
2015/3/12,143000,33600,BE,Appartement,59,3,
2015/10/13,200000,33600,DN,Maison,82,5,194
2015/9/30,142500,33600,BE,Appartement,59,3,
2015/12/1,369000,33600,BW,Maison,135,6,555
2016/8/3,298000,33600,IN,Maison,101,4,911
2016/9/16,301400,33600,BX,Maison,96,5,364
2016/11/29,70000,33600,BE,Appartement,19,1,
2017/7/25,555000,33600,KD,Maison,148,6,822
2017/7/25,555000,33600,KD,Maison,148,6,500
2017/8/1,83000,33600,BE,Appartement,19,1,
2017/9/29,112000,33600,BE,Appartement,32,2,
2017/12/11,212000,33600,BE,Appartement,59,3,
2018/1/29,108000,33600,BE,Appartement,32,2,
2018/3/21,86000,33600,BE,Appartement,19,1,
2018/4/3,110000,33600,BE,Appartement,32,2,
2018/5/2,101000,33600,BE,Appartement,32,2,
2018/6/20,177000,33600,BE,Appartement,59,3,
2018/6/29,336600,33600,EK,Maison,102,5,692
2018/8/1,127000,33600,BE,Appartement,32,2,
2018/12/10,127000,33600,BE,Appartement,32,2,
2018/12/21,155000,33600,BE,Appartement,59,3,
2019/1/15,315000,33600,DN,Maison,82,5,194
2019/2/22,119990,33600,BE,Appartement,32,2,
2019/4/15,212500,33600,KC,Maison,135,4,622
2014/5/7,76500,33600,CY,Appartement,22,1,
2014/6/5,72000,33600,CY,Appartement,22,1,
2014/7/24,83000,33600,CY,Appartement,20,1,
2014/8/20,240600,33600,CY,Maison,60,3,324
2014/10/20,64800,33600,CY,Appartement,22,1,
2014/10/31,77000,33600,CY,Appartement,22,1,
2014/12/16,83000,33600,CY,Appartement,22,1,
2014/12/23,67000,33600,CY,Appartement,22,1,
2015/4/24,286000,33600,DE,Maison,114,5,428
2015/10/16,75970,33600,CY,Appartement,20,1,
2015/12/19,77000,33600,CY,Appartement,20,1,
2015/12/30,83000,33600,CY,Appartement,22,1,
2016/4/28,78000,33600,CY,Appartement,22,1,
2016/5/17,422000,33600,CW,Maison,123,4,209
2016/10/21,77000,33600,DI,Appartement,20,1,
2016/11/10,240000,33600,DS,Maison,94,4,379
2016/12/21,68000,33600,DI,Appartement,20,1,
2016/12/30,73714,33600,CY,Appartement,20,1,
2017/6/19,75000,33600,CY,Appartement,20,1,
2017/9/5,85000,33600,CY,Appartement,22,1,
2017/10/13,77500,33600,CY,Appartement,22,1,
2017/10/25,261200,33600,DN,Maison,82,5,197
2017/12/20,82000,33600,CY,Appartement,22,1,
2018/2/2,100000,33600,DI,Appartement,20,1,
2018/8/22,95000,33600,CY,Appartement,20,1,
2018/8/31,657850,33600,CW,Maison,151,6,775
2018/10/4,100000,33600,CY,Appartement,22,1,
2019/1/16,95000,33600,CY,Appartement,20,1,
2019/2/21,103500,33600,CY,Appartement,20,1,
2019/2/28,90000,33600,CY,Appartement,22,1,
2019/2/28,90000,33600,CY,Appartement,22,1,
2019/5/15,90000,33600,CY,Appartement,22,1,
2019/5/29,95000,33600,CY,Appartement,20,1,
2019/6/11,92000,33600,CY,Appartement,22,1,
2019/6/19,103000,33600,DI,Appartement,20,1,
2019/6/7,92000,33600,CY,Appartement,20,1,
2014/3/17,288700,33600,BI,Maison,54,4,315
2014/4/8,419500,33600,BR,Maison,110,5,546
2014/7/18,195000,33600,BI,Maison,59,4,411
2014/12/3,230000,33600,BZ,Maison,68,5,820
2015/9/1,300000,33600,KL,Maison,123,5,553
2015/9/16,196600,33600,CV,Appartement,69,3,
2015/12/28,222530,33600,CV,Appartement,72,3,
2016/2/9,149130,33600,CV,Appartement,48,2,
2016/2/24,223250,33600,CV,Appartement,75,3,
2016/11/9,147440,33600,CV,Appartement,48,2,
2017/1/20,271000,33600,HT,Maison,130,4,500
2017/1/20,271000,33600,HT,Maison,130,4,2602
2017/4/13,300000,33600,DT,Maison,88,4,245
2017/5/4,380000,33600,KK,Maison,107,5,478
2017/6/13,201940,33600,CV,Appartement,75,3,
2017/6/30,234000,33600,BI,Maison,63,3,116
2017/6/30,189100,33600,CV,Appartement,48,2,
2017/7/3,192300,33600,CV,Appartement,75,3,
2017/7/28,324400,33600,BE,Appartement,106,4,
2017/7/17,138100,33600,CV,Appartement,55,2,
2017/7/19,133900,33600,CV,Appartement,48,2,
2017/8/4,143600,33600,CV,Appartement,55,2,
2017/8/3,175000,33600,CV,Appartement,69,3,
2017/8/24,234600,33600,CV,Appartement,94,4,
2017/9/5,284600,33600,CV,Appartement,106,5,
2017/9/5,132500,33600,CV,Appartement,53,2,
2017/9/13,409400,33600,EV,Maison,129,5,369
2017/11/16,200000,33600,BE,Appartement,62,3,
2017/11/21,184100,33600,CV,Appartement,72,3,
2017/12/7,188694,33600,CV,Appartement,72,3,
2018/2/14,288000,33600,BE,Appartement,86,4,
2019/2/7,238000,33600,BE,Appartement,60,3,
2019/4/30,515000,33600,KS,Maison,130,5,1010
2014/7/1,180000,33600,DX,Maison,92,3,508
2014/9/23,192000,33600,CI,Maison,85,4,188
2015/9/18,300700,33600,DP,Maison,90,4,376
2015/11/9,235000,33600,CP,Maison,66,4,633
2016/1/28,135000,33600,BM,Maison,60,3,311
2016/6/29,328600,33600,KD,Maison,104,5,805
2016/7/8,290600,33600,KB,Maison,87,4,308
2017/2/1,195000,33600,KH,Maison,116,4,521
2017/4/12,357500,33600,EW,Maison,96,4,200
2017/4/3,218000,33600,BX,Maison,72,4,383
2017/6/30,241000,33600,BO,Appartement,61,3,
2017/7/7,165000,33600,BO,Appartement,40,2,
2017/7/7,174000,33600,BO,Appartement,41,2,
2017/7/6,171000,33600,BO,Appartement,40,2,
2017/7/19,230000,33600,BO,Appartement,60,3,
2017/7/7,243000,33600,BO,Appartement,62,3,
2017/7/21,642000,33600,KE,Maison,121,30,1070
2017/7/27,175000,33600,BO,Appartement,42,2,
2017/8/22,168000,33600,BO,Appartement,41,2,
2017/10/23,350000,33600,CP,Maison,84,4,362
2017/10/25,227000,33600,BO,Appartement,61,3,
2017/12/6,315000,33600,DO,Maison,80,4,458
2017/12/28,148104,33600,KI,Maison,75,3,
2018/2/2,117000,33600,KI,Maison,89,4,229
2018/3/30,347500,33600,AY,Maison,111,6,292
2018/6/14,148104,33600,KI,Maison,75,3,
2018/7/25,148104,33600,KI,Maison,75,3,
2018/8/24,530090,33600,KH,Maison,116,4,521
2018/9/13,210000,33600,KH,Appartement,62,3,
2018/10/24,146608,33600,KI,Maison,75,3,
2019/1/8,560000,33600,DX,Maison,118,5,508
2019/3/27,473000,33600,DP,Maison,94,4,376
2019/6/21,130200,33600,BO,Maison,53,2,155
2015/5/19,333200,33600,KH,Maison,111,5,569
2015/7/21,210000,33600,CX,Maison,109,3,311
2015/9/2,273270,33600,DO,Maison,100,5,165
2016/1/12,283250,33600,CS,Maison,98,4,691
2016/6/27,95000,33600,KR,Maison,63,3,772
2016/8/17,347500,33600,BW,Maison,145,6,853
2016/11/15,450000,33600,KC,Maison,122,6,960
2017/4/7,442500,33600,IN,Maison,185,7,901
2018/1/11,205000,33600,BH,Maison,56,3,258
2018/11/14,413950,33600,EK,Maison,102,5,779
2014/7/30,811700,33600,BO,Maison,85,3,646
2014/7/30,811700,33600,BO,Maison,62,3,646
2015/8/10,260000,33600,DY,Maison,87,4,461
2015/9/2,395830,33600,EK,Maison,168,6,1090
2016/10/26,450000,33600,CS,Appartement,108,4,1126
2016/10/26,450000,33600,CS,Appartement,108,4,756
2016/10/26,450000,33600,CS,Appartement,108,4,1126
2016/10/26,450000,33600,CS,Appartement,108,4,756
2017/2/21,260000,33600,BI,Maison,86,4,365
2018/1/5,297000,33600,CS,Appartement,112,4,
2018/3/2,282500,33600,CS,Appartement,112,4,
2018/4/3,442500,33600,KK,Maison,110,4,654
2018/7/19,435000,33600,CS,Maison,122,6,
2018/7/20,430000,33600,CS,Maison,112,5,
2018/12/21,338500,33600,BW,Maison,82,4,545
2019/5/27,365000,33600,CS,Maison,122,6,
2019/5/27,365000,33600,CS,Maison,122,6,
2014/8/28,427697,33600,BR,Maison,135,5,566
2014/12/18,355000,33600,EK,Maison,128,6,500
2015/6/2,393870,33600,DS,Maison,130,7,428
2015/7/2,357000,33600,AN,Maison,106,5,
2015/8/10,226000,33600,KC,Maison,72,2,146
2015/9/25,227000,33600,DS,Maison,64,3,305
2016/2/18,163000,33600,KH,Maison,185,5,363
2017/7/24,481100,33600,KE,Maison,154,6,701
2017/12/1,390000,33600,IL,Maison,124,5,699
2017/12/29,196500,33600,BI,Maison,84,5,353
2018/7/10,332000,33600,IM,Maison,95,4,500
2018/7/10,332000,33600,IM,Maison,95,4,223
2018/8/27,296200,33600,KD,Maison,79,4,242
2014/1/30,282570,33600,DW,Maison,63,4,260
2014/9/9,380000,33600,CV,Maison,80,3,1020
2015/7/7,261500,33600,DW,Maison,74,5,540
2015/7/1,525750,33600,AH,Maison,158,5,1704
2015/8/26,280600,33600,BZ,Maison,105,4,338
2016/3/1,311200,33600,HX,Maison,100,4,1502
2016/3/4,161000,33600,BR,Appartement,58,2,
2017/3/31,573500,33600,CV,Maison,80,3,1020
2017/4/12,290000,33600,CM,Maison,88,4,435
2017/4/20,246000,33600,CS,Appartement,23,2,223
2017/4/20,246000,33600,CS,Appartement,24,2,223
2017/4/20,246000,33600,CS,Appartement,20,2,223
2017/6/22,131270,33600,BR,Appartement,34,1,
2017/6/15,283300,33600,KB,Maison,127,6,534
2017/6/30,315000,33600,IL,Maison,101,4,348
2017/7/31,384900,33600,DZ,Maison,118,6,664
2017/8/17,163000,33600,BR,Appartement,47,2,
2017/10/12,230000,33600,BR,Appartement,63,3,
2018/6/26,380100,33600,DS,Maison,94,4,484
2018/8/13,220000,33600,BR,Appartement,63,3,
2018/9/20,163500,33600,BR,Appartement,50,2,
2019/4/12,291000,33600,CS,Appartement,23,2,223
2019/4/12,291000,33600,CS,Appartement,20,2,223
2019/4/12,291000,33600,CS,Appartement,24,2,223
2014/1/10,135000,33600,KK,Maison,70,3,
2014/2/10,200000,33600,EW,Maison,54,3,339
2014/6/12,139134,33600,KK,Maison,70,3,
2015/2/4,194400,33600,KK,Maison,80,4,
2015/1/30,169950,33600,KK,Maison,80,4,
2016/2/26,198000,33600,KK,Maison,80,4,
2016/4/8,169950,33600,KK,Maison,80,4,
2016/4/28,202000,33600,KK,Maison,70,3,
2016/6/8,180000,33600,KK,Maison,70,3,
2016/7/1,475000,33600,DN,Maison,192,7,605
2016/10/7,270000,33600,CY,Maison,77,3,256
2016/12/15,343750,33600,KR,Maison,107,5,
2017/3/27,169950,33600,KK,Maison,80,4,
2017/5/3,112000,33600,KK,Maison,70,3,
2017/6/13,169950,33600,KK,Maison,80,4,
2017/9/13,259470,33600,KR,Maison,79,2,
2017/8/30,338000,33600,EK,Maison,85,4,431
2018/4/10,245000,33600,KK,Maison,70,3,
2018/9/17,255550,33600,KK,Maison,70,3,
2018/12/6,338000,33600,KR,Maison,93,6,
2019/4/15,258000,33600,KK,Maison,70,3,
2019/4/19,185000,33600,KK,Maison,80,4,
2014/8/21,395000,33600,EI,Maison,137,5,726
2014/10/28,180000,33600,DO,Maison,56,2,505
2015/10/7,248000,33600,KH,Appartement,90,4,
2015/11/6,185300,33600,KH,Appartement,71,3,
2017/1/4,225000,33600,KH,Appartement,70,3,
2017/3/17,325000,33600,BW,Maison,81,5,569
2017/4/12,450600,33600,CV,Maison,80,4,226
2017/4/12,152000,33600,KH,Appartement,71,3,
2017/6/16,192200,33600,KH,Appartement,71,3,
2017/6/28,323000,33600,EH,Maison,120,4,344
2017/8/9,187000,33600,KH,Appartement,43,2,
2017/9/29,230000,33600,KH,Appartement,70,3,
2017/11/30,121500,33600,KH,Appartement,43,2,
2018/5/7,165000,33600,KH,Appartement,42,2,
2018/6/20,380000,33600,CY,Maison,95,4,614
2018/8/9,142000,33600,KH,Appartement,44,2,
2018/8/10,325000,33600,KB,Maison,80,4,332
2018/10/4,200000,33600,KH,Appartement,71,3,
2018/10/16,205000,33600,KH,Appartement,71,3,
2018/10/29,232000,33600,KH,Appartement,70,3,
2019/1/8,188000,33600,KH,Appartement,71,3,
2019/3/18,236700,33600,KH,Appartement,70,3,
2014/3/21,266000,33600,KI,Maison,114,4,1152
2015/1/30,440000,33600,KL,Maison,126,4,800
2015/1/30,440000,33600,KL,Maison,126,4,823
2015/7/8,210000,33600,EV,Maison,65,3,386
2015/7/2,418000,33600,ER,Maison,130,4,817
2015/7/2,418000,33600,ER,Maison,130,4,500
2016/8/5,435000,33600,AN,Maison,113,3,1362
2016/12/28,488700,33600,KK,Maison,143,7,710
2017/7/20,256100,33600,DY,Maison,98,4,653
2017/7/7,266500,33600,KB,Maison,72,4,504
2018/1/11,295000,33600,DI,Maison,102,5,400
2018/12/14,347000,33600,KK,Maison,82,4,306
2014/2/14,422000,33600,BI,Maison,121,5,379
2014/2/18,139575,33600,DR,Appartement,82,4,
2014/4/22,124000,33600,DR,Appartement,68,4,
2015/5/21,675000,33600,BS,Maison,110,5,917
2015/5/21,675000,33600,BS,Maison,110,5,1000
2015/5/21,675000,33600,BS,Maison,140,0,1000
2015/5/21,675000,33600,BS,Maison,140,0,917
2015/7/3,161500,33600,DR,Appartement,85,4,
2015/12/23,125000,33600,DR,Appartement,82,5,
2016/2/5,183000,33600,DR,Appartement,82,5,
2016/3/10,110000,33600,EW,Maison,71,4,173
2016/3/10,110000,33600,EW,Maison,40,2,173
2016/5/12,180000,33600,DR,Appartement,82,5,
2016/6/3,165000,33600,DR,Appartement,82,5,
2017/6/27,381000,33600,DZ,Maison,93,4,834
2017/6/15,158000,33600,DR,Appartement,68,4,
2017/7/3,462000,33600,BK,Maison,127,5,517
2017/8/3,185000,33600,DR,Appartement,82,5,
2017/8/2,157500,33600,DR,Appartement,82,5,
2017/10/26,450000,33600,EM,Maison,150,5,559
2017/10/26,450000,33600,EM,Maison,150,5,723
2018/6/25,280000,33600,AY,Maison,74,4,340
2018/11/23,158000,33600,DR,Appartement,62,3,
2019/2/8,192000,33600,DR,Appartement,85,4,
2019/3/26,148850,33600,DR,Appartement,68,4,
2019/4/2,283100,33600,AY,Maison,96,5,372
2014/1/7,70000,33600,CW,Appartement,24,1,
2014/11/25,79620,33600,CW,Appartement,25,1,
2014/12/17,58000,33600,CW,Appartement,24,1,
2015/2/11,61000,33600,CW,Appartement,19,1,
2015/4/14,245000,33600,KA,Maison,98,5,972
2015/6/11,77000,33600,CW,Appartement,19,2,
2016/1/26,78000,33600,CW,Appartement,25,1,
2016/3/24,289000,33600,CZ,Maison,92,6,431
2016/4/28,370000,33600,HY,Maison,135,6,371
2016/10/17,190000,33600,HY,Maison,88,3,
2016/11/16,77000,33600,CW,Appartement,20,2,
2016/11/28,145000,33600,HY,Maison,91,4,
2017/1/3,320000,33600,BN,Maison,85,4,404
2017/1/3,320000,33600,BN,Maison,85,4,698
2017/2/27,78500,33600,CW,Appartement,26,1,
2017/6/27,92000,33600,CW,Appartement,24,1,
2017/12/1,87080,33600,CW,Appartement,26,1,
2017/12/15,97500,33600,CW,Appartement,19,1,
2018/12/20,100000,33600,CW,Appartement,24,1,
2019/2/8,107680,33600,CW,Appartement,20,2,
2019/4/30,60000,33600,CW,Appartement,26,1,
2019/4/26,88000,33600,CW,Appartement,24,1,
2019/6/12,126000,33600,CW,Appartement,50,3,
2019/6/12,126000,33600,CW,Appartement,24,1,
2014/6/17,177650,33600,DN,Maison,49,3,354
2014/12/12,230000,33600,CS,Maison,80,3,221
